year,float_id,avg_latitude,avg_longitude,avg_salinity
2010.0,2901091,4.0029106463878215,84.88981653992292,34.92840269011405
2010.0,2901092,-0.6421048118151569,89.88254978561316,34.9543421200572
2010.0,2901253,19.22800413052423,87.1797112763305,34.77246894671624
2010.0,2901254,6.089812500000019,84.70733333333284,34.86727741593574
2010.0,2901255,15.947566405193106,88.14024668650097,34.607546272653515
2010.0,2901256,15.373432992980215,86.73318219527712,34.6076599074665
2010.0,2901257,4.166395649922266,87.04982703262637,34.85878861211807
2010.0,2901258,-15.508489505247374,61.624792353823096,34.891501619190386
2010.0,2901259,-12.78564527757762,65.5998795962521,34.8404420115357
2010.0,2901260,-5.132328279498993,68.58982135794285,35.02625038233352
2010.0,2901261,-8.715179419525013,59.593156992084126,34.94747387203159
2010.0,2901262,-15.205656460045038,62.309477968633715,34.96504679611649
2010.0,2901263,-9.28036861861868,60.29445045045043,34.98596178678669
2010.0,2901264,-12.836775555555647,64.33439555555582,34.775038811111095
2010.0,2901265,-9.21311463590486,66.24755731795169,34.901549113193916
2010.0,2901267,-16.42328089887638,60.70929073033799,34.936613602528105
2010.0,2901283,10.507650000000062,85.19506714285731,34.79352720000003
2010.0,2901284,9.657071242398088,86.50578105994848,34.88727415291054
2010.0,2901285,8.388387862796867,87.07708707123959,34.8089551451187
2010.0,2901286,9.055315714285749,88.58495285714247,34.748722857142866
2010.0,2901287,10.212968526466366,89.84106151645209,34.684981402002876
2010.0,2901288,11.837868749999977,88.8726859374994,34.70924125000004
2010.0,2901289,14.003145114942642,88.97168821839063,34.532536020115
2010.0,2901290,15.92314714285724,90.62807714285692,34.43332231428573
2010.0,2901291,17.163657977059437,89.71732742440014,34.79796922836292
2010.0,2901292,18.373020725388553,89.28193264248671,34.52733226252158
2010.0,2901293,15.456576850094859,86.5680246679311,34.58334914611006
2010.0,2901294,0.053024615384615136,80.58834153846135,35.03905400000001
2010.0,2901296,1.7066051502145947,78.0183562231758,35.07271652360515
2010.0,4900510,0.5666158024691338,79.06633629629613,35.10998781728395
2010.0,4900668,0.5624721377912859,79.26898378925999,35.11670406788246
2011.0,2900558,13.837830993239615,60.2463655746225,35.715018741549585
2011.0,2900559,0.9919929683576009,65.87714013058746,35.155387122049255
2011.0,2900562,-2.8114727822580305,51.829469758064974,35.13346840725813
2011.0,2900563,10.053805672268874,53.303481617647286,35.45801191701678
2011.0,2900565,2.73,93.22899999999997,34.86839288461538
2011.0,2900566,1.323906813627254,88.77609168336568,35.00203417835674
2011.0,2900570,-3.275636773547082,96.21786022043959,34.917275350701395
2011.0,2900755,16.406206555349204,90.38888188002437,34.60221860853427
2011.0,2900756,17.402219337511173,92.2873267681286,34.542516911369795
2011.0,2900760,-10.16956024096388,79.99914457831315,34.8519518072289
2011.0,2900762,-1.6670262557077653,82.49324543379034,35.006603413241976
2011.0,2900769,18.852077952755984,63.99722204724361,35.76598951968504
2011.0,2900770,13.707249999999899,67.04786111111008,35.57120472789112
2011.0,2900771,12.222805555555551,70.55666666666728,35.40996850907024
2011.0,2900773,13.346391015824373,65.36708473711093,35.702177611026
2011.0,2900774,9.213954856361136,67.22470314637431,35.331090547195615
2011.0,2900776,7.925203888098539,69.08278425794327,35.318809345661485
2011.0,2900777,8.512853548387183,69.41938516128981,35.24703636774193
2011.0,2900780,3.493546692606959,67.64155447470782,35.11369236381318
2011.0,2900781,4.139594594594586,66.3428108108107,35.232305454891474
2011.0,2900782,4.261752553915966,63.5596623155501,35.20415436435878
2011.0,2900877,10.728745715865182,59.22957766721845,35.51382234936428
2011.0,2900880,0.9628888888888889,69.97977777777777,11.603555555555555
2011.0,2900881,6.274583333333326,63.003166666667376,35.26102295068027
2011.0,2900883,11.393281212121087,86.00993090909095,34.84674242424248
2011.0,2901073,6.20718169761278,87.17251591512034,34.8732541114059
2011.0,2901076,2.7656944444444362,69.41516666666655,35.10779906462587
2011.0,2901079,-3.1566666666666845,74.2501111111113,34.98038032312926
2011.0,2901080,-0.9733611111111072,80.43300000000086,35.00967565759639
2011.0,2901083,3.4824750118991217,90.0392912898617,34.84302984293186
2011.0,2901084,3.0354710884353646,83.04708163265299,34.98631883786846
2011.0,2901085,0.4284946783896303,61.37377695511322,35.189472309116255
2011.0,2901089,-12.459250000000027,51.70267138671919,35.045918691406285
2011.0,2901090,1.2804082675336559,86.0657844867615,34.98611387366462
2011.0,2901091,3.9100961449141036,82.95708360427342,34.94213322805386
2011.0,2901092,-1.7939066418950584,95.04079006038144,34.861018996748776
2011.0,2901258,-19.062521186440478,53.20517917675601,35.11218559927363
2011.0,2901259,-8.020386901152264,62.83570406306831,34.98816403881137
2011.0,2901260,-4.760226723095547,70.53568016928645,34.98770298065307
2011.0,2901261,-12.633729860690504,64.17721683827995,34.98840611750452
2011.0,2901262,-18.848856537530093,60.69049697336576,35.096175980629575
2011.0,2901263,-13.054493325242776,59.497992718445595,35.02023896237868
2011.0,2901265,-11.188854468598969,69.96682971014485,34.91258686594204
2011.0,2901266,0.24278089887640425,81.62186329588008,35.03866112359547
2011.0,2901267,-18.746662710805897,54.12611430356085,35.11098625234231
2011.0,2901283,14.348643864598143,83.46661894687342,34.70677846262345
2011.0,2901284,12.09676804201052,84.53906001500279,34.85136180045016
2011.0,2901285,9.400672285095206,86.19825644112676,34.767405008427644
2011.0,2901286,9.819921761536508,87.54430873740876,34.704111033028866
2011.0,2901287,12.775183501289304,90.70712866182278,34.54736606515102
2011.0,2901288,11.684489441325901,85.78901978080654,34.71934334402568
2011.0,2901289,13.563660408354803,86.92188781976034,34.65833358601269
2011.0,2901290,16.9771311801243,91.98116223602449,34.489418377639765
2011.0,2901291,18.09582918918959,90.36172077220057,34.79708726023162
2011.0,2901292,17.90122629310349,87.02576077586163,34.603044184113315
2011.0,2901293,14.876934976525742,83.70286807511904,34.6132795774648
2011.0,2901294,0.19640625935907818,85.2947734351587,34.961527634022154
2011.0,2901296,0.588636144940619,75.79144444444306,34.988878227334254
2011.0,2901297,-26.956535788381856,55.12892271784185,35.080140155601526
2011.0,2901298,-35.845861961598075,51.497797093928426,35.10908320186817
2011.0,2901299,-37.257605919003446,58.444838525441,35.08144023364492
2011.0,2901300,-46.279895064934905,71.88860987013041,34.32785904935068
2011.0,2901301,-47.261724156400575,68.3392715586496,34.18045713979646
2011.0,2901302,-50.62943936052954,61.29275413450957,34.1930638257994
2011.0,2901303,-53.432710005350614,60.89247030497598,34.258539395398635
2011.0,2901304,-57.417743913435345,64.4982245266006,34.3147568349865
2011.0,2901305,-58.257967598475325,58.56941296060998,34.32802933290977
2011.0,2901306,-61.50048690671004,60.89560065466478,34.42678730769231
2011.0,2901307,17.771850946853913,68.14003359804516,35.69602177764204
2011.0,2901308,-14.27573930589156,78.75310411622253,34.94481827011027
2011.0,2901309,-15.767137223554847,78.51303703703766,34.956545864641605
2011.0,2901310,-15.759050719473677,79.48890206559761,34.78118204303742
2011.0,2901311,-10.275188685208695,78.31205341340115,34.91777097661193
2011.0,2901312,-0.2688448183760669,84.79404967948787,34.94660547809824
2011.0,2901313,-13.518710991787758,71.03862034112433,34.9747260486418
2011.0,2901314,-12.98046711153518,67.67072036860523,35.01793163330167
2011.0,2901315,-14.516713622804671,81.4997739476297,34.866077689758036
2011.0,2901316,-10.482806419257859,81.78604212637978,34.80538679037108
2011.0,2901317,-10.865788150808008,79.9885517654091,34.92078124476361
2011.0,2901318,-7.1543561507936,76.46202943121557,34.888574031084566
2011.0,2901319,-8.025915838303451,76.63851225977443,34.94470515573226
2011.0,2901320,-6.944208893484943,79.06611065149947,35.01185057911062
2011.0,2901321,-6.920831225033277,83.22800798934962,34.812404117842895
2011.0,2901322,-13.076663600612626,80.4324264107688,34.77357659251781
2011.0,2901323,-1.0614601119664187,84.27283694891408,35.02309417774662
2011.0,2901324,-6.882750914714169,84.4790770348655,34.775313839378235
2011.0,2901325,0.08701454797367615,85.27877900935187,35.00836966747488
2011.0,2901326,1.5765657620041922,82.04224425887216,35.035780974251914
2011.0,2901327,14.901239230510159,82.37084729967124,34.876772143418584
2011.0,2901328,12.318649499284529,85.63335407725197,34.743151351931296
2011.0,2901329,11.537637070343148,85.52016336040275,34.89652080872487
2011.0,2901330,11.129493965617941,85.2561008964277,34.89896856688278
2011.0,2901331,10.456928521673957,86.38335317337727,34.89995393885458
2011.0,2901332,10.92944603703372,89.90393797939186,34.87912080072839
2011.0,2901333,15.27527627337119,89.3800815200003,34.85501949427803
2011.0,2901334,16.677945106293457,88.43634191306334,34.87013981052811
2011.0,2901335,16.968907328508404,87.56463956378884,34.86588019071641
2011.0,2901336,17.340228622386824,89.0747510545861,34.855539794316364
2011.0,2901337,19.068999999999985,66.81899999999997,35.761932203389826
2011.0,2901338,20.266,66.20100000000001,35.86105172413794
2011.0,2901339,21.134999999999994,65.4720000000001,35.85694186440677
2011.0,2901340,17.933999999999994,68.22600000000008,35.5770179661017
2011.0,4900510,-0.333473300970873,84.39531553397994,35.05391873179616
2011.0,4900668,-0.4618987468671686,84.59458245614,35.05989023057641
2012.0,2900559,0.4358844221105528,67.72321105527656,35.18352562814073
2012.0,2900562,-3.360685534591193,62.10925786163488,35.114041446540895
2012.0,2900563,10.498167192429015,51.89593059936925,35.57257356466877
2012.0,2900566,2.2355674232309624,91.43220160213707,35.01780253671564
2012.0,2900570,-3.8062689747003997,97.98640479360755,34.862231624500666
2012.0,2900755,15.985876923076802,89.98972727272766,34.47829222377621
2012.0,2900770,12.660537396121933,67.32319390581713,35.53001339335182
2012.0,2900771,12.783735173824088,70.42646728016382,35.41539013292434
2012.0,2900781,2.6409363057324753,66.49453184713407,35.15775339171973
2012.0,2900782,2.7969999999999984,64.38299999999995,35.170701224489804
2012.0,2900877,8.568674361088148,59.813107996702996,35.42073904369332
2012.0,2900880,-0.9256,75.3914,8.4306
2012.0,2901073,5.349201421800939,88.47503791469184,35.062272511848306
2012.0,2901076,2.355681818181823,69.3740825942351,35.12726353104209
2012.0,2901079,-1.535082317073172,76.87239253048712,34.97171861280488
2012.0,2901080,0.16634842995169094,82.50563707729481,34.95814974033819
2012.0,2901083,5.626583486238556,90.37588899082566,34.85555444954127
2012.0,2901085,-2.536600000000019,49.57453285714321,35.183536204761985
2012.0,2901089,-12.696705197132761,47.18446057347652,35.11363027777778
2012.0,2901090,1.8094123017779982,93.45523402210495,34.83552021143679
2012.0,2901091,6.620437956204434,78.49711459854001,34.94649163503652
2012.0,2901092,-3.151989956958394,99.5051889048304,34.756650535628864
2012.0,2901258,-20.566999999999993,52.84494624999996,35.185700281249964
2012.0,2901259,-7.036334190231396,58.720169023136464,35.04316644601545
2012.0,2901260,-4.875513043478289,72.56480124223722,34.950836925465794
2012.0,2901261,-15.087141073657904,65.86396816479444,35.01962346441943
2012.0,2901262,-20.920852294154557,58.208175361407704,35.17501886863614
2012.0,2901263,-12.2964679127726,55.35863800622959,35.01233643613697
2012.0,2901265,-12.642005047318738,62.14519621451159,34.90336040378548
2012.0,2901266,0.3699947183098572,77.52023239436566,35.05446948943664
2012.0,2901267,-20.049962709757704,54.71082224984447,35.146507141081365
2012.0,2901283,16.900490968801044,86.59248791930452,34.61769369692707
2012.0,2901284,12.33457454545455,81.84815090909163,34.82995752727275
2012.0,2901285,10.043957421503398,84.51890152235973,34.80399000951474
2012.0,2901286,8.63495943728015,85.61186611957686,34.78834161781942
2012.0,2901287,13.154272983114227,90.78710178236439,34.51210670731717
2012.0,2901288,12.722090227326065,86.25088797750219,34.69210016404971
2012.0,2901289,14.14512994614827,86.63093397330839,34.61559324280032
2012.0,2901290,17.98975552699207,91.25982185089842,34.42799249614397
2012.0,2901291,17.608815427857998,89.60492489069244,34.82619361336662
2012.0,2901292,17.220017292623695,90.59975439070625,34.466894828424785
2012.0,2901293,14.10683227383857,83.44667652811762,34.648161124694305
2012.0,2901294,0.5617535423575702,92.50340548688546,34.91629724902021
2012.0,2901296,1.6370510419812512,80.11480383569919,34.969330450015136
2012.0,2901297,-25.657603887089422,51.03657936140635,35.116670772790336
2012.0,2901298,-39.062049165120314,50.45281818181894,35.138629962894214
2012.0,2901299,-38.474494992847006,56.78704053409697,35.10518466380537
2012.0,2901300,-46.243317792578445,88.55470884871634,34.364884267364445
2012.0,2901301,-49.23629237875218,75.26400415704381,34.232913681293304
2012.0,2901302,-51.02765219399579,63.934164896073476,34.163068660508
2012.0,2901303,-53.71148736289944,73.91927706247014,34.25847135908442
2012.0,2901306,-60.83280633147091,84.5514650837979,34.442962043761675
2012.0,2901307,16.42417753120651,66.55407535829978,35.706684849745756
2012.0,2901308,-14.789079090738428,80.07881100882962,34.900032729663835
2012.0,2901309,-15.638079526226706,75.95801410039552,34.97472806918603
2012.0,2901310,-17.1080826398853,76.33050416068909,34.81980516499284
2012.0,2901311,-9.99762168765281,79.00683255027192,34.77508076865249
2012.0,2901312,0.33354725085910236,76.2110097365419,34.97352307703324
2012.0,2901313,-12.87738876362262,65.57350206689149,34.92857447200301
2012.0,2901314,-11.238647830317136,71.21048807166721,34.94500083207267
2012.0,2901315,-13.713587836565734,85.83862285822012,34.76033660139335
2012.0,2901318,-5.361086015433943,80.4940478072648,34.83038403538489
2012.0,2901319,-9.472774539300206,75.33764272282848,34.80935470101535
2012.0,2901321,-6.450885379232128,80.80023567240474,34.859720677132586
2012.0,2901322,-12.256725115074817,69.37509853279604,34.77908026467216
2012.0,2901323,-0.19783462675535615,78.83504656319381,35.04213374722827
2012.0,2901324,-8.355456358381666,78.49612052022977,34.78409485549128
2012.0,2901325,0.3035857169219487,79.00717918434975,35.05691026388649
2012.0,2901326,1.092472380253324,71.2298768581365,35.1720309983483
2012.0,2901327,15.784436911049262,86.19382135656012,34.86061505658055
2012.0,2901328,13.118883319638373,81.94424157764922,34.671603130649125
2012.0,2901329,11.056951928525622,85.68181101932676,34.88126420822498
2012.0,2901330,10.307252692032145,86.03650112901258,34.89512244860651
2012.0,2901331,10.807476498697845,88.2264919917993,34.8830601903241
2012.0,2901332,10.342283308177686,90.07464022404736,34.873892674981995
2012.0,2901333,14.589021302852357,88.77788290498913,34.84580739178495
2012.0,2901334,16.35598439230967,87.65027187039598,34.8567788117181
2012.0,2901335,18.233945289031933,86.86496545193218,34.862929153217664
2012.0,2901336,16.834370256138953,87.53668426067108,34.85780270568534
2012.0,2901337,17.125793726235663,65.93594534220438,35.73697100760464
2012.0,2901338,19.843512950971185,66.90444865864966,35.80428769657728
2012.0,2901339,20.836447064262497,67.15019602403943,35.821442935737394
2012.0,2901340,19.25237221269299,68.50129159519705,35.74360259576902
2012.0,2901341,-28.665692532942916,64.42127769643793,35.12854891654466
2012.0,2901342,-36.86646496815247,50.08344830965176,35.09048251837329
2012.0,2901343,-39.58468783585749,68.69709916951618,34.99347449926718
2012.0,2901344,-42.281470321931714,70.83575553319902,34.793578838028125
2012.0,2901345,-43.67989039718503,72.04701005530367,34.82138925087983
2012.0,2901346,-45.629328815260855,82.25843423694761,34.544926706827276
2012.0,2901347,-50.40775591343753,62.41746250628992,34.190780135883266
2012.0,2901348,-48.90799644308906,62.98078810975574,34.17868919715449
2012.0,2901349,-52.93326737160108,65.29371148036194,34.22142495971803
2012.0,2901350,-44.937803108808325,76.09050466321165,34.50225430051815
2012.0,2901351,-5.928169524470875,65.78724534910903,34.93672164885499
2012.0,2902066,-13.388012827663262,63.358935303959484,34.866211846068055
2012.0,2902067,-13.7647856377278,67.82140407288375,34.83695659163989
2012.0,2902068,-12.531895799236336,72.07083415166463,34.808687943262385
2012.0,2902069,-14.877765111346928,72.91591092258817,34.81600371155885
2012.0,2902070,-13.146450364553994,80.32082501402016,34.75255412226586
2012.0,2902071,-8.346712066905646,74.82246356033423,34.80721366531552
2012.0,2902072,-3.5922085650723043,81.60225806451707,34.84730033370418
2012.0,2902073,-0.786710788064257,82.65888714613648,34.97706280413156
2012.0,2902074,1.725945191080766,82.05764064648528,34.96324466571832
2012.0,2902075,-1.200941221374026,82.29182748091483,34.91798091603054
2012.0,2902076,-3.8351847908744343,80.07330114068483,34.82893840304179
2012.0,2902077,-1.3544108949416234,83.84467003891024,34.910378210116725
2012.0,2902078,0.10141856925418496,80.70451522069976,34.950555464231364
2012.0,2902079,1.3475451070336315,83.77886238532112,34.94665192660543
2012.0,2902080,2.923373809523811,84.63468095238184,34.93427539682543
2012.0,2902081,5.657752097635339,87.81149580472879,34.81227917620136
2012.0,2902082,6.5641262321720975,87.27931035754392,34.817769808575825
2012.0,2902083,7.887246487592363,89.2214797855182,34.81666079632461
2012.0,2902084,11.656886307053753,87.56297178423162,34.81652901244815
2012.0,2902085,-4.98951851851854,82.62960493827201,34.77272839506172
2012.0,2902086,12.186492997198846,88.68972495798346,34.79197899159663
2012.0,4900668,-1.0267936085219744,88.48166844207755,34.97295082556594
2013.0,2901076,2.0907720207253906,67.5820310880829,35.12465751295337
2013.0,2901085,-3.3076498277841333,48.31767451205504,35.14547950057401
2013.0,2901090,5.47930523255809,93.36900218023271,34.70576162790697
2013.0,2901092,-5.347255842558453,102.94764329643273,34.622060842558405
2013.0,2901258,-19.536244695898194,52.39446039603905,35.11952051626592
2013.0,2901259,-5.984342496285327,59.88333432392298,35.0631454383358
2013.0,2901260,-6.94211366384527,68.59200120919029,34.98791344619107
2013.0,2901261,-13.44724425634825,66.76400060459521,34.91994972793223
2013.0,2901262,-19.510620943049645,57.645911206368446,35.17108172075936
2013.0,2901263,-11.035633495145667,46.321175970873774,35.064307991504855
2013.0,2901265,-13.837327283726593,55.62285299455556,35.00047495462795
2013.0,2901266,0.5115725513905655,86.32663301088209,34.966273917775126
2013.0,2901267,-23.81651663641839,49.19210042347267,35.18862730792499
2013.0,2901283,18.42979009661859,88.32101763284862,34.53266445652179
2013.0,2901285,8.173673170731762,81.79621707317084,34.742275609756106
2013.0,2901286,5.668000000000006,85.7639920281359,34.85760515826491
2013.0,2901287,12.246990612531949,89.10063365407088,34.57982234217319
2013.0,2901288,14.375123563892037,84.70261899179421,34.62071081125433
2013.0,2901289,14.594851535836122,86.31854436860054,34.664767184300345
2013.0,2901290,18.204196070877938,91.04783667180331,34.41500328582438
2013.0,2901291,16.82294418362008,87.32625873761013,34.78367904016694
2013.0,2901292,18.819673404676774,92.48673959571907,34.422058810939355
2013.0,2901293,9.917909964830171,83.27753786635478,34.761029777256724
2013.0,2901294,0.030250062956435494,94.19101687232522,34.89885440695026
2013.0,2901296,1.717902309612979,88.47571785268424,34.930012144194784
2013.0,2901297,-28.415991920152283,47.02379990494255,35.15463365969573
2013.0,2901298,-32.59360537685992,44.22979884781586,35.16884842534809
2013.0,2901299,-32.734597384399905,38.666148061653466,35.206520205511374
2013.0,2901300,-44.783612499999855,91.55814999999997,34.49601094444445
2013.0,2901301,-52.58660817879327,85.41554446029585,34.26657226343318
2013.0,2901302,-51.21111507370437,64.59006038991863,34.164493043271506
2013.0,2901303,-57.8762643784792,90.64528432281843,34.34423104823746
2013.0,2901306,-58.45910893454347,96.87936884854209,34.41446006211178
2013.0,2901307,15.359347268408552,66.35397672208997,35.73819969596197
2013.0,2901308,-15.42158702444414,79.07034460577063,34.849129503767685
2013.0,2901309,-16.13269866275902,80.70575306832637,34.920536911522284
2013.0,2901310,-17.103856301192426,74.33367423480351,34.83431187958064
2013.0,2901311,-11.302118068306998,68.13355288285109,34.893964190231365
2013.0,2901312,-0.9129930535455734,83.07295759768239,34.93821273516649
2013.0,2901313,-13.902847172472697,66.62247425631132,34.934297184850195
2013.0,2901314,-11.008764983928682,75.06950236339557,34.83363210814902
2013.0,2901315,-14.510879004245549,81.73438382863628,34.81018487263607
2013.0,2901318,-5.409459031832638,85.22745582972621,34.93966024863439
2013.0,2901319,-6.274140861027134,76.3226878776449,34.919629601586074
2013.0,2901321,-2.641513127853881,62.70147831050065,35.17794475456621
2013.0,2901322,-12.258316137376056,51.24716123006233,34.87289452507529
2013.0,2901323,0.9392887832699837,87.89024372623736,34.900028572243336
2013.0,2901324,-14.728633517495249,58.07635777666206,34.83526998493224
2013.0,2901325,0.7579291220154114,84.34458450836617,34.97647665726643
2013.0,2901326,1.506099630278255,72.49344094181774,35.16380824674055
2013.0,2901327,15.962670342401946,88.40192432777673,34.67323009708751
2013.0,2901328,11.826000000000008,80.06500000000004,34.54692307692308
2013.0,2901330,11.462722630272909,87.7220519106743,34.74246812406953
2013.0,2901331,10.071631620836609,88.7042259938644,34.786544060647216
2013.0,2901332,9.702725386157603,88.79958448296716,34.764266155720634
2013.0,2901333,13.827211609906334,88.98915727554126,34.6400800193497
2013.0,2901334,16.085362533959223,88.40723764714605,34.65406534115531
2013.0,2901335,17.873944530492533,88.9182263633457,34.61721228460801
2013.0,2901336,14.180255288818385,83.84269264982835,34.6552596339167
2013.0,2901337,17.18074382129267,65.6102157794682,35.78229705323191
2013.0,2901338,19.786980056979935,67.18222174738854,35.83471320037986
2013.0,2901339,18.760873219373135,68.09530816714148,35.760760085469975
2013.0,2901340,19.633360095012083,67.11780712589085,35.833967605700714
2013.0,2901341,-28.007352886836056,68.31629145496538,35.14681255889147
2013.0,2901342,-39.671319884726444,43.30639961575424,34.75312640249772
2013.0,2901343,-36.33390299572042,72.27608226343182,34.99762341892542
2013.0,2901344,-40.79622571692936,88.79857816836068,34.743599828862145
2013.0,2901345,-43.77975612009223,87.95544942263314,34.540132198614344
2013.0,2901346,-45.95659519408528,113.7910813308703,34.53150776802222
2013.0,2901347,-50.23459866539623,66.96523641563462,34.2049822831267
2013.0,2901348,-49.75703569728661,97.45529319371623,34.210202803426995
2013.0,2901349,-54.45262297496372,72.01049091801544,34.23042588610701
2013.0,2901350,-50.714884816753965,92.10800190385635,34.242978162779664
2013.0,2902066,-15.696142857142855,61.398469507100835,34.85672644945697
2013.0,2902067,-13.14772225433521,66.51284479769032,34.81592947976873
2013.0,2902068,-12.342685541822119,72.68449870652714,34.76894509916654
2013.0,2902069,-16.444478933791743,69.23942275723694,34.83084494124413
2013.0,2902070,-15.377752530933936,79.69453458942624,34.76337739032636
2013.0,2902071,-5.198727272727305,78.69358441558391,34.85195728715731
2013.0,2902072,-2.5290068689181626,81.51823440183188,34.91439353176877
2013.0,2902073,-1.5307242475228944,92.10302056459199,34.85382937371464
2013.0,2902074,3.060610344827577,87.34205862069054,34.910994827586215
2013.0,2902075,-1.8916068965517239,88.68931724137981,34.868818965517214
2013.0,2902076,-3.596763128491621,79.27137011173079,34.90957067039093
2013.0,2902077,-1.1874396551724296,89.6273689655171,34.87611379310344
2013.0,2902078,0.8401177685950383,87.24670041322311,34.91287090909089
2013.0,2902079,1.6867282229965215,88.26830662020859,34.91504322299652
2013.0,2902080,3.6622086206896647,83.93719999999986,34.93842758620688
2013.0,2902081,4.8099513657561666,88.01572151898746,34.82831338774145
2013.0,2902082,7.721742973051314,88.78484004636492,34.78738452622433
2013.0,2902083,8.018647160068875,88.34448709122233,34.797364888123944
2013.0,2902084,12.522362281456305,87.68911349957025,34.73505137575237
2013.0,2902085,-4.422588946459429,82.65017443868723,34.81224179620036
2013.0,2902086,12.28646477812142,87.38595420538743,34.75495585330241
2013.0,2902087,18.43650890077305,89.87146234664014,34.439169511405844
2013.0,2902088,-1.7218487487997285,79.72732287305683,34.98825688304209
2013.0,2902089,,,35.089621111646906
2013.0,2902090,-57.094254604994205,57.00113269622849,34.4249291539246
2013.0,2902091,20.72974317096436,65.3878003371539,35.770288825214905
2013.0,2902092,19.183457567967626,66.81582004746363,35.69451923763608
2013.0,2902093,17.998488167738962,66.98087709737602,35.650199312019524
2013.0,2902094,2.298492680180223,82.05713626126058,34.92559466216216
2013.0,2902095,-0.13220931537598243,83.9390117845125,34.92911914141415
2013.0,2902096,-1.8580704819276914,81.88900481927713,34.94617963855425
2013.0,2902097,-2.26814921171172,81.94615934684545,34.94158766891897
2013.0,2902098,-2.5536471935853413,83.5468648339057,34.94019714203895
2013.0,2902099,-6.13277889447244,78.29522166387524,34.919092680067024
2013.0,2902100,-7.3571327327327944,76.28356036036158,34.8838234654655
2013.0,2902101,-11.202994949494983,78.28996464646481,34.80814709595963
2013.0,2902102,-12.254163895487112,73.38541864608037,34.806029768408514
2013.0,2902103,-11.798670485175098,63.86792520215622,34.851355754716884
2013.0,2902105,-6.295611644657922,65.97837995198157,34.93116373349336
2013.0,2902106,-6.024843287995259,65.23918509757469,34.938171703134245
2013.0,2902107,-4.449972836386582,63.391461781426955,34.94094377763734
2013.0,2902108,-2.980106608478797,65.98935473815494,34.965201633416484
2013.0,2902109,-1.3230411132194884,69.50138456672974,35.010080885515514
2013.0,2902110,-2.195118130132657,74.18905306380388,34.96678688566009
2013.0,2902111,-0.6766572148708175,75.735938248268,34.9723707246377
2013.0,2902112,0.07390851735015827,77.52066056782388,34.97879312933755
2013.0,2902113,18.111431362286634,89.5680661024492,34.26188641425395
2013.0,2902114,14.582457555442078,89.7614126595018,34.439161095189405
2014.0,2901260,-7.414538270068503,68.80415183571836,34.94951079029246
